date,day_index,borough,traveler_segment,treated_market,treatment_flag,holdout_flag,post_period,campaign_id,channel,spend,impressions,clicks,experience_bookings,gbv,contribution_margin,conversion_rate,demand_signal_score,event_pressure,intent_index,weather_favorability,available_supply
2026-05-22,21,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1099.7802000760755,159007.72423322845,34981.69933131026,0.0,72.37361650961772,10.89117382500727,92.60960506553205,77.2582487744598,2146.591780821918
2026-05-22,21,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,132.58783436397025,18184.209503790993,4000.5260908340183,0.0,67.9294845764205,10.911047907917094,88.34511865667764,76.83484316120783,97.1917808219178
2026-05-23,22,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,575.4246016573486,87300.88867753153,19206.19550905694,0.0,77.00797170621277,15.910358133475663,91.43911682301213,80.17939819132656,349.386301369863
2026-05-23,22,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1287.321737532956,184875.71302684813,40672.65686590659,0.0,81.80180745573321,16.494723948816578,94.32567662721421,79.21579723963802,5434.8794520547945
2026-05-23,22,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1037.4999121418716,171163.0982712668,37655.881619678694,0.0,82.17186099242214,15.47435114430496,94.85788919564136,80.15727719912823,6451.038356164384
2026-05-23,22,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1266.230152320976,174881.1714768805,38473.85772491371,0.0,80.1907887056029,16.016119346180883,95.13619496669904,79.55672617258524,2146.591780821918
2026-05-23,22,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,128.52365839590772,18519.249702084937,4074.234934458686,0.0,74.34326364994891,15.364487981965073,90.35606451723115,76.06647915692702,97.1917808219178
2026-05-24,23,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,577.8880514002702,82533.73869282921,18157.422512422425,0.0,75.7386546520682,15.19903731708752,91.2320621962494,78.9539588441602,349.386301369863
2026-05-24,23,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1244.690538268141,182573.2381320898,40166.11238905976,0.0,80.68197458341426,15.517699317235014,93.8834334332579,79.74537471980258,5434.8794520547945
2026-05-24,23,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1004.9563594633562,168435.88115460353,37055.89385401278,0.0,82.20732713275582,16.46506423035314,93.33112530288963,78.61465925151698,6451.038356164384
2026-05-24,23,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1228.9156762084726,184252.06046591836,40535.45330250204,0.0,79.8893248662638,15.811030075680288,96.16360311679587,79.06245868742958,2146.591780821918
2026-05-24,23,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,149.97448940346544,20374.52308749912,4482.395079249806,0.0,75.76539775117251,15.49295940405301,91.43618727341841,80.658082153871,97.1917808219178
2026-05-25,24,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,613.8935989123605,88987.86651022531,19577.33063224957,0.0,82.55091417408778,19.710396995765755,93.46615388596456,77.86462688425739,349.386301369863
2026-05-25,24,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1289.7222663139723,183225.9745670282,40309.714404746206,0.0,86.52826385384152,19.879203566910824,95.23916665503896,77.88916203721465,5434.8794520547945
2026-05-25,24,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1028.5939967104928,175676.7042138708,38648.87492705158,0.0,86.86799608657067,19.180571417874628,96.5091576667175,77.23823151656892,6451.038356164384
2026-05-25,24,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1341.3062469733427,193600.34867173355,42592.07670778138,0.0,84.60221341366577,19.09574297539617,97.59764501739936,78.70981053972572,2146.591780821918
2026-05-25,24,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,171.57165019301516,24027.11238163816,5285.964723960395,0.0,82.90541586048127,20.249823016360722,95.53420214040628,80.04741052320168,97.1917808219178
2026-05-26,25,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,525.5228968410194,74101.46104332343,16302.321429531155,0.0,67.95600911827228,10.898707855930759,85.28409354040139,76.78788444760164,349.386301369863
2026-05-26,25,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1102.7624635046618,149696.9871730426,32933.33717806938,0.0,72.93128272071375,10.990765702630474,89.16086677471571,77.99066163122268,5434.8794520547945
2026-05-26,25,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,891.3797913980482,137819.47607417346,30320.28473631816,0.0,73.38117705343673,10.948508066554544,87.73074426077457,77.29708404576478,6451.038356164384
2026-05-26,25,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1154.666799838612,171161.57345844948,37655.54616085889,0.0,72.50426197487614,10.564112296458338,93.21224215486622,77.8710742427633,2146.591780821918
2026-05-26,25,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,137.4328567075971,19705.521083041236,4335.214638269072,0.0,68.62318631697472,11.029982484926805,89.10279077086743,74.0196317350433,97.1917808219178
2026-05-27,26,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,517.1898228481252,73040.52205136411,16068.914851300104,0.0,69.26870352921293,10.945651648254849,86.9028532544068,79.60619579532911,349.386301369863
2026-05-27,26,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1107.9475092089583,153233.91271175124,33711.46079658527,0.0,72.51973919675416,10.661119963825145,88.99192546447404,77.31275227825326,5434.8794520547945
2026-05-27,26,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,902.5304864189123,137593.6246765445,30270.597428839792,0.0,73.84906334895707,10.968258606983275,89.35506208884968,75.98932103047578,6451.038356164384
2026-05-27,26,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1134.9128132312514,160691.3528965712,35352.097637245664,0.0,71.26163955846522,10.460150770255414,92.1063670602948,74.9368493808546,2146.591780821918
2026-05-27,26,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,147.53118546948414,19831.655571286086,4362.964225682939,0.0,65.04677274632868,9.294542521406338,85.47524558485013,74.9526971148862,97.1917808219178
2026-05-28,27,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,548.5194547373758,73669.52703165013,16207.295946963028,0.0,68.31389688433353,10.561264850062908,86.39815151836639,78.24272579605025,349.386301369863
2026-05-28,27,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1119.6245779484238,161560.83202785018,35543.38304612704,0.0,72.04826592509448,10.875229411855349,90.18916155980271,73.1293546063058,5434.8794520547945
2026-05-28,27,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,902.6257222118809,142039.11761537901,31248.605875383382,0.0,73.74914229892536,11.271515001785897,89.15288339568625,74.51352564318925,6451.038356164384
2026-05-28,27,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1134.2623760864499,166230.91485434907,36570.8012679568,0.0,73.01656516846428,11.497610953587756,93.42723753022752,75.77786037970822,2146.591780821918
2026-05-28,27,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,112.40193535854084,16006.97739945688,3521.5350278805136,0.0,64.63930003427792,9.470697070934827,86.34544056922124,70.04373285650162,97.1917808219178
2026-05-29,28,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,548.3436384540898,73373.51036690501,16142.172280719104,0.0,65.97918653353716,10.460186475278006,84.96289605952279,71.73151585160447,349.386301369863
2026-05-29,28,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1083.0310953629585,152461.93624956318,33541.6259749039,0.0,71.18797356472811,10.48414500433614,88.81727484445274,73.04923813558653,5434.8794520547945
2026-05-29,28,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,877.8630741416716,143475.95207427265,31564.70945633998,0.0,73.32530400501886,11.156375087480457,89.62854571685202,72.56078819006188,6451.038356164384
2026-05-29,28,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1139.708995309861,166645.3246455949,36661.971422030874,0.0,71.95891346910688,11.277258274043993,91.42277702586884,74.94855605378227,2146.591780821918
2026-05-29,28,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,149.09563318758762,20931.29133170552,4604.884092975215,0.0,68.65506836977343,10.97475930339324,92.27924963923238,71.08107874614322,97.1917808219178
2026-05-30,29,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,582.823927726371,81822.86391745822,18001.030061840807,0.0,76.42096263417568,16.44350567128857,92.15325841784275,72.7719946317948,349.386301369863
2026-05-30,29,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1228.7201494243268,172851.18455223483,38027.26060149166,0.0,79.03811744381251,15.387569444191632,92.71128158032613,73.91469046169695,5434.8794520547945
2026-05-30,29,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,989.5341490902475,159982.84137337416,35196.225102142314,0.0,80.85468027739968,15.916800464935234,95.23517149726071,69.83945736940231,6451.038356164384
2026-05-30,29,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1262.37444559647,175697.41621937646,38653.43156826282,0.0,78.79348618525951,15.410907190749649,96.09782389663067,73.50929353495583,2146.591780821918
2026-05-30,29,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,150.07128766146326,22306.89399763652,4907.516679480035,0.0,73.47036510578266,14.718447811685555,91.98467800224037,74.09221683593067,97.1917808219178
2026-05-31,30,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,559.1272754450931,81552.76074937364,17941.6073648622,0.0,74.8119889106382,15.48085946389325,90.20951264202117,74.73703063520601,349.386301369863
2026-05-31,30,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1269.0702768140518,177420.04266937627,39032.40938726278,0.0,80.76547802806704,16.76450900575937,93.95986284107579,72.41355952540644,5434.8794520547945
2026-05-31,30,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1015.1974762064978,165517.4706564196,36413.84354441232,0.0,80.51356555603238,15.58079212705186,93.95327501955529,71.1617439263163,6451.038356164384
2026-05-31,30,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1256.7294487451065,175368.7168101259,38581.117698227696,0.0,79.92649448354479,16.605969290711588,96.75141228449621,73.07829251179609,2146.591780821918
2026-05-31,30,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,164.67240388453897,22791.534510453268,5014.137592299719,0.0,73.11542937914166,14.164962443873728,90.99038503270783,75.5561245840108,97.1917808219178
2026-06-01,31,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,521.2863932249082,71447.7259517442,15718.499709383725,0.0,67.14478336549155,10.87954061596368,86.72202478991845,70.49108618442673,349.386301369863
2026-06-01,31,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1106.4543304245121,151921.4565125474,33422.72043276043,0.0,70.24197123937324,10.650088571290965,87.00145061759822,69.73382968113233,5434.8794520547945
2026-06-01,31,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,898.7436529245585,145509.0032171345,32011.98070776959,0.0,70.72036783567154,9.784479332570092,88.70961571998038,69.06453267027652,6451.038356164384
2026-06-01,31,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1079.1289831909985,154911.43666243012,34080.51606573463,0.0,69.5775870257039,10.048243996957472,91.91659835815517,69.71385542716169,2146.591780821918
2026-06-01,31,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,112.11281268750686,16554.01487205596,3641.883271852311,0.0,63.983609002967206,8.835178568114253,88.88182807192233,67.72389487793876,97.1917808219178
2026-06-02,32,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,506.4613337906466,70664.3605257588,15546.159315666937,0.0,67.87453152662071,11.269278334024369,87.9047272056547,70.02609104000604,349.386301369863
2026-06-02,32,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1105.542915279529,149467.4419705668,32882.8372335247,0.0,69.81311297025452,10.649625762597736,87.30943423931207,66.01058945975323,5434.8794520547945
2026-06-02,32,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,839.9548105331266,131576.26744179442,28946.77883719477,0.0,72.66472336090523,11.252887676294606,90.20699233565071,68.60594741758499,6451.038356164384
2026-06-02,32,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1089.8678436289192,155886.01702166247,34294.92374476574,0.0,70.87579149213641,10.970623572336484,93.64872667622916,67.29025461350582,2146.591780821918
2026-06-02,32,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,136.64076474647334,18889.582680100262,4155.708189622058,0.0,62.10382448464827,8.84461034091011,83.64852988907779,65.54041071920378,97.1917808219178
2026-06-03,33,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,526.3782662408029,75390.36578475121,16585.880472645265,0.0,66.00637977041501,10.823321839599256,84.41935291070466,68.7951031656329,349.386301369863
2026-06-03,33,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1058.4739509614178,147680.5491323074,32489.72080910763,0.0,71.16842275354047,10.99186740842866,90.3135701341492,67.19796072843305,5434.8794520547945
2026-06-03,33,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,845.5510336996823,131265.48312376052,28878.406287227317,0.0,71.23534144254047,10.946275512970464,87.72589892573338,66.5470539990957,6451.038356164384
2026-06-03,33,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1128.1106885064034,156780.35139748492,34491.677307446684,0.0,70.17704621494413,10.99150992249191,92.40245581668782,66.89010005994885,2146.591780821918
2026-06-03,33,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,134.42959429392505,19138.04731301763,4210.370408863879,0.0,67.10947266709272,10.962586541487507,88.31574294469303,69.08941440108791,97.1917808219178
2026-06-04,34,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,528.771500474775,72035.99552021993,15847.919014448385,0.0,64.8160819313297,10.404434345337425,84.89161449367724,66.02996300322869,349.386301369863
2026-06-04,34,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1067.3442465485498,159757.957140912,35146.750571000644,0.0,69.94058447732566,10.252788316255911,89.13970885201027,67.06170729561735,5434.8794520547945
2026-06-04,34,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,852.2271726782969,133887.700477447,29455.29410503834,0.0,71.88059635573713,11.014261371920304,90.49533874749783,64.94087264530512,6451.038356164384
2026-06-04,34,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1084.3140311340517,160535.53518084632,35317.81773978619,0.0,70.0303210158314,10.752966576308369,92.99748444190423,65.7146792801822,2146.591780821918
2026-06-04,34,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,136.46745795174144,20016.314571689796,4403.589205771756,0.0,62.171963055624055,8.328644995700877,89.05741555365917,59.6606178561845,97.1917808219178
2026-06-05,35,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,485.1731096776813,63986.1020641317,14076.942454108974,0.0,65.51225556566203,10.570373083905295,85.45915523838536,66.92595252377836,349.386301369863
2026-06-05,35,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1089.5977470613059,150175.9427511592,33038.70740525502,0.0,69.98653655270043,10.887293703064202,87.99758804405165,64.7322708780027,5434.8794520547945
2026-06-05,35,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,872.2651967262607,140317.25750109827,30869.79665024162,0.0,71.79151499175349,10.99148920564522,89.41038355269788,65.44028897904882,6451.038356164384
2026-06-05,35,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1111.021156469058,160185.5127100537,35240.812796211816,0.0,70.37742202078513,10.987431235272958,93.33825037688598,65.93639567972106,2146.591780821918
2026-06-05,35,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,130.19654870710215,18378.232121918012,4043.2110668219625,0.0,66.69353515612787,11.274387260591508,86.85681355006435,68.83628465801266,97.1917808219178
2026-06-06,36,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,590.3351723024234,87240.4669345731,19192.90272560608,0.0,74.3919111136842,16.397985282134208,92.64135134644268,61.568873276297964,349.386301369863
2026-06-06,36,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1149.940358346894,169329.83762084888,37252.56427658675,0.0,77.97921147347522,16.093534575055095,93.10037863649254,63.78126803209472,5434.8794520547945
2026-06-06,36,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,988.6323414620443,160348.729869643,35276.72057132146,0.0,79.36540651267813,15.94637139899235,94.38530020547869,63.85291565217386,6451.038356164384
2026-06-06,36,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1226.3528301935035,185329.4307580238,40772.47476676524,0.0,76.83535441600397,16.041282773606646,96.51757831034075,60.94378883795905,2146.591780821918
2026-06-06,36,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,136.68795129943132,19522.23614093869,4294.891951006512,0.0,72.589447657028,14.684222298352847,92.0822795691828,66.99144023042851,97.1917808219178
2026-06-07,37,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,542.362640754335,75706.1527735726,16655.35361018597,0.0,72.70768885168329,15.467422494935278,90.44289320838365,62.82692488287718,349.386301369863
2026-06-07,37,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1151.3438951672586,165150.26064767782,36333.05734248912,0.0,77.7363546992257,15.870906748934445,92.81366765843907,64.21515426206528,5434.8794520547945
2026-06-07,37,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,983.5666963414309,162211.34558041985,35686.49602769237,0.0,78.30982936414934,15.791688795550366,94.0562834002822,61.14249221832148,6451.038356164384
2026-06-07,37,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1211.820795143793,181126.9099903606,39847.920197879335,0.0,77.13435571169758,15.95957603349862,97.1424119751242,62.733870326757774,2146.591780821918
2026-06-07,37,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,125.11171247259084,18190.68867429294,4001.951508344446,0.0,72.8869574575128,16.48146203045181,90.41275076893815,58.83190891392494,97.1917808219178
2026-06-08,38,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,490.1353398148839,66925.00445450716,14723.500979991575,0.0,66.21078193569609,11.481117546927097,87.45333614133321,60.18737630756201,349.386301369863
2026-06-08,38,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1029.9191570552912,146947.47638727629,32328.444805200783,0.0,68.86566920258221,10.50174832447629,88.12975916560825,61.321139170978036,5434.8794520547945
2026-06-08,38,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,796.0688508284744,130218.71888775378,28648.118155305834,0.0,69.46408531420803,10.323923875995133,88.3956075031384,60.187171962034874,6451.038356164384
2026-06-08,38,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1038.3919976806535,149354.10007029187,32857.90201546421,0.0,68.72120915547495,10.83939824940231,91.78953723641807,61.30955763395724,2146.591780821918
2026-06-08,38,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,137.40062683021725,19159.823743418005,4215.1612235519615,0.0,66.1029347402443,10.930983432079714,87.39490504173642,67.3186373980265,97.1917808219178
2026-06-09,39,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,462.23946763299955,67109.4519282905,14764.079424223908,0.0,65.65143143074877,10.58380394670209,88.26030051089494,61.65224007884977,349.386301369863
2026-06-09,39,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1050.2152987229952,147179.84603324055,32379.566127312923,0.0,69.6610885723504,10.799384039074793,88.62414206850032,62.04853754728507,5434.8794520547945
2026-06-09,39,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,813.048903719803,130747.85982291099,28764.52916104042,0.0,71.31540183751473,11.481188040978985,89.50633235352306,60.18665361032792,6451.038356164384
2026-06-09,39,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1016.1299992003065,145107.2566536055,31923.59646379321,0.0,68.01053637634409,10.182831351881902,92.26137299216174,60.13827635733031,2146.591780821918
2026-06-09,39,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,119.24700952632908,16245.221433293977,3573.948715324675,0.0,66.22726955694759,11.844521120579167,85.2481105791308,63.75320870978428,97.1917808219178
2026-06-10,40,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,458.0414373830009,61824.32329729751,13601.351125405452,0.0,63.33723914607149,9.476272840445208,86.47136753479091,59.52543918871648,349.386301369863
2026-06-10,40,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1032.629805385026,144230.74133016847,31730.763092637066,0.0,69.47729114056041,11.252361643030579,87.99922422307486,60.938708592325966,5434.8794520547945
2026-06-10,40,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,865.2039118727116,137258.70486690133,30196.915070718293,0.0,70.82311078960069,10.987477827772118,89.13849668638852,61.9961519097965,6451.038356164384
2026-06-10,40,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1044.0049526571345,147305.21442356042,32407.147173183293,0.0,67.57638106562476,10.27201132608087,92.71350482894759,56.925577163946244,2146.591780821918
2026-06-10,40,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,106.46886100412499,14980.358132879544,3295.6787892334996,0.0,66.40431525098931,11.184762872049763,90.43739890941414,59.391933164151666,97.1917808219178
2026-06-11,41,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,489.0350238843797,67314.00816341088,14809.081795950393,0.0,64.40040672394724,10.821575373113825,86.76537714284589,57.08207251997119,349.386301369863
2026-06-11,41,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1031.582302886227,152516.16740351656,33553.556828773646,0.0,69.42232212155162,11.298045376337805,89.02437125860567,59.24540012176554,5434.8794520547945
2026-06-11,41,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,817.3461808336393,127142.63046508253,27971.378702318158,0.0,70.42845827828765,10.863364527372399,89.04188253694693,60.97199977247419,6451.038356164384
2026-06-11,41,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1013.2493300148543,142387.4489689085,31325.23877315987,0.0,68.35237715750594,11.056616638632466,90.85363272133202,59.03055840575219,2146.591780821918
2026-06-11,41,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,123.05946778334136,16969.601343132967,3733.312295489253,0.0,64.89084961091206,10.897343776484444,87.44635117590762,60.17210405150257,97.1917808219178
2026-06-12,42,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,464.2306386542674,67267.29235981317,14798.804319158899,0.0,64.04185899993522,10.21173752997301,87.03268272286553,58.28497265506271,349.386301369863
2026-06-12,42,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1000.9092632977017,134118.33855740578,29506.03448262927,0.0,68.06236261650966,10.749992485488312,88.08275396571847,56.566959448965044,5434.8794520547945
2026-06-12,42,Manhattan,culture_seekers,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,797.4811493136634,126196.80187209765,27763.296411861484,0.0,69.58991360409962,11.137598886737242,87.97100484361346,57.04812220270011,6451.038356164384
2026-06-12,42,Queens,value_explorers,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1000.7110784368289,140038.87912430993,30808.553407348183,0.0,67.37853590856656,10.501581692589163,90.82047889638964,57.71308392870583,2146.591780821918
2026-06-12,42,Staten Island,outdoor_daytrip,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,131.99931897358374,17962.206012177736,3951.685322679102,0.0,62.18218950348559,9.962073428818263,85.02858896107446,59.32598865533222,97.1917808219178
2026-06-13,43,Bronx,family_discovery,0,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,522.1416177803152,75952.48958270565,16709.54770819524,0.0,70.05141138266407,14.301516252467247,90.71918227981273,56.00570747370782,349.386301369863
2026-06-13,43,Brooklyn,local_creatives,1,0,1,0,HOLDOUT_OR_PRE,none,0.0,0.0,0.0,1107.8371366222245,156784.80101452215,34492.65622319487,0.0,75.0133723780203,15.221132083174613,93.189273153053,54.23459353966495,5434.8794520547945
