date,day_index,borough,neighbourhood,traveler_segment,experience_category,listing_count,available_supply,avg_price,review_velocity,event_pressure,intent_index,weather_favorability,poi_density,weekend,holiday,treated_market,post_period,demand_signal_score,experience_bookings_proxy
2026-05-12,11,Queens,Elmhurst,value_explorers,multicultural_food,237,83.36986301369863,80.45991561181435,1.3455274261603376,10.114827976576354,99.08223311747736,72.24381241030082,60.95565215675795,0,0,1,0,73.96220947524927,31.836020754631555
2026-05-12,11,Queens,Far Rockaway,value_explorers,multicultural_food,27,11.178082191780822,112.4074074074074,1.0785185185185184,13.064391121809052,65.31275944477757,93.89716384455225,39.42930007786481,0,0,1,0,65.85524749241688,13.029938820609306
2026-05-12,11,Queens,Flushing,value_explorers,multicultural_food,424,193.33424657534246,88.05896226415095,1.9336084905660378,3.495680395276654,96.34892738149311,82.7437552698657,69.20521036908421,0,0,1,0,68.48151820540839,39.661634437914444
2026-05-12,11,Queens,Forest Hills,value_explorers,multicultural_food,142,48.586301369863016,100.45070422535211,1.0321830985915492,9.62628205609759,80.01455434444478,79.59670301534177,59.80004281998547,0,0,1,0,67.91729575774312,26.480874118136622
2026-05-12,11,Queens,Fresh Meadows,value_explorers,multicultural_food,32,12.095890410958905,99.5,2.646875,8.027088251818986,100.0,77.93021994283666,37.98969860389871,0,0,1,0,68.21784402412081,32.79436050592231
2026-05-12,11,Queens,Glendale,value_explorers,multicultural_food,54,21.78904109589041,90.79629629629629,1.8211111111111111,12.687100439256518,92.06682048261139,77.34528609207075,49.770429668886415,0,0,1,0,73.50540587017606,37.93262008977728
2026-05-12,11,Queens,Howard Beach,value_explorers,multicultural_food,20,11.424657534246576,115.4,2.0435,10.524206585772369,98.26987592889908,91.19001772122724,34.978142932877475,0,0,1,0,72.78334693815107,28.24325163905141
2026-05-12,11,Queens,Jackson Heights,value_explorers,multicultural_food,186,76.58082191780822,80.89784946236558,1.5767204301075268,7.793638425740031,94.72310712639334,77.89187116362314,60.46843372298874,0,0,1,0,70.56719650373508,28.25707264384531
2026-05-12,11,Queens,Jamaica,value_explorers,multicultural_food,230,118.30136986301369,91.8391304347826,2.6285217391304347,10.282257979511082,100.0,81.94545883310896,56.5242666036746,0,0,1,0,75.54676756174557,38.2633337968061
2026-05-12,11,Queens,Kew Gardens,value_explorers,multicultural_food,32,17.635616438356163,88.375,1.0975,7.201501618604369,81.1495021878096,86.92793302906242,47.49476094061499,0,0,1,0,64.2887415829243,18.12776539532203
2026-05-12,11,Queens,Kew Gardens Hills,value_explorers,multicultural_food,26,8.876712328767123,112.3076923076923,1.2396153846153848,10.61713482282804,77.82729508027167,73.79559051862691,42.63025147287468,0,0,1,0,63.79614020493046,25.140142033505306
2026-05-12,11,Queens,Long Island City,value_explorers,multicultural_food,535,172.5095890410959,121.86728971962617,1.1510280373831774,13.372238702708765,91.85903660790534,92.33629261817356,69.58287844432495,0,0,1,0,81.24979540365253,33.598514459627154
2026-05-12,11,Queens,Maspeth,value_explorers,multicultural_food,110,56.50958904109589,83.64545454545454,1.4680909090909091,9.722718345583312,90.22807919552106,63.53197125751541,56.17811895414334,0,0,1,0,67.67524369274327,28.93364526899007
2026-05-12,11,Queens,Middle Village,value_explorers,multicultural_food,31,17.920547945205477,109.58064516129032,1.6658064516129032,8.974875956590402,98.23971518685518,73.60166543402671,38.93729817678184,0,0,1,0,68.11028798329903,22.57614466017804
2026-05-12,11,Queens,Ozone Park,value_explorers,multicultural_food,62,26.13150684931507,85.2741935483871,1.485,9.590557552511322,94.9454059001585,94.72564847124463,49.48504209384802,0,0,1,0,74.06122711871315,23.95038367237197
2026-05-12,11,Queens,Queens Village,value_explorers,multicultural_food,60,27.358904109589044,83.93333333333334,2.6839999999999997,8.107178378515213,100.0,91.86942937195934,51.57393757760466,0,0,1,0,73.82264636305682,31.74262430970885
2026-05-12,11,Queens,Rego Park,value_explorers,multicultural_food,106,38.789041095890404,83.87735849056604,1.3529245283018867,7.73334358635937,90.739165615949,87.29609746420091,48.79088029007256,0,0,1,0,68.64278299938606,26.145136354081817
2026-05-12,11,Queens,Richmond Hill,value_explorers,multicultural_food,94,50.202739726027396,87.11702127659575,2.2843617021276597,15.045739723893458,100.0,94.81849884295391,58.5810765402276,0,0,1,0,84.48708973150313,30.927151976883746
2026-05-12,11,Queens,Ridgewood,value_explorers,multicultural_food,423,132.60821917808218,77.18439716312056,1.0178250591016549,10.26832176662036,91.55307607804818,75.28130157188087,65.56812900584384,0,0,1,0,73.04886495113725,35.05844813602004
2026-05-12,11,Queens,Rockaway Beach,value_explorers,multicultural_food,56,24.920547945205477,132.17857142857142,1.4269642857142857,7.556598450767621,93.85137901904437,79.40951828970879,46.28490409097826,0,0,1,0,67.43261519626246,28.245591717101448
2026-05-12,11,Queens,Rosedale,value_explorers,multicultural_food,59,28.764383561643832,76.69491525423729,2.3169491525423727,8.503603317738303,100.0,66.52995652024187,48.60793061365745,0,0,1,0,68.65708157395275,24.155768980769352
2026-05-12,11,Queens,South Ozone Park,value_explorers,multicultural_food,40,24.77808219178082,82.4,3.0197499999999997,10.432883183253857,100.0,87.87975656509593,43.22850668449101,0,0,1,0,74.2627566289847,34.29814091696861
2026-05-12,11,Queens,Springfield Gardens,value_explorers,multicultural_food,85,47.50958904109589,94.23529411764706,4.193176470588235,9.278319899193413,100.0,66.64592859627929,55.036231362887335,0,0,1,0,70.9343318658251,53.04197364501692
2026-05-12,11,Queens,St. Albans,value_explorers,multicultural_food,76,47.05205479452055,100.82894736842105,2.2839473684210527,9.292407047822541,100.0,84.69118738323856,46.92763175908758,0,0,1,0,72.93927263824341,26.819970918656416
2026-05-12,11,Queens,Sunnyside,value_explorers,multicultural_food,363,125.01917808219179,84.86501377410468,1.140358126721763,11.333532703927057,87.54733571865192,78.27465311773656,69.990881680583,0,0,1,0,74.4615903411009,35.27767961529692
2026-05-12,11,Queens,Woodhaven,value_explorers,multicultural_food,88,48.441095890410956,67.17045454545455,1.8513636363636365,10.904849691394977,99.22266177886513,71.3455593874058,56.379821651569394,0,0,1,0,73.90406994464155,30.98360371729445
2026-05-12,11,Queens,Woodside,value_explorers,multicultural_food,235,83.83835616438357,85.09787234042552,1.2223404255319148,14.073068951565455,88.86364301862534,80.96829317932996,68.40974411376168,0,0,1,0,78.56921870459402,28.528987883692448
2026-05-12,11,Staten Island,Arrochar,outdoor_daytrip,outdoor_daytrip,21,14.717808219178082,115.0,1.060952380952381,7.227896546781828,92.27914317358993,74.27265200993506,37.56058175402675,0,0,0,0,63.69921754702612,20.99814670545208
2026-05-12,11,Staten Island,Concord,outdoor_daytrip,outdoor_daytrip,26,18.205479452054796,58.19230769230769,1.396153846153846,11.669043772577787,81.76367223700038,81.42331115241846,43.72280432888714,0,0,0,0,68.23281309493349,18.78709217968018
2026-05-12,11,Staten Island,St. George,outdoor_daytrip,outdoor_daytrip,47,24.21917808219178,99.38297872340425,1.5129787234042553,15.375548036056822,86.37143356964363,87.67684205921368,43.5021976674446,0,0,0,0,75.68524473977796,24.769705115663164
2026-05-12,11,Staten Island,Stapleton,outdoor_daytrip,outdoor_daytrip,27,15.95068493150685,98.96296296296296,2.0344444444444445,8.861390843325875,82.9908296270106,81.61642499566277,38.36180997429911,0,0,0,0,64.11917591760343,33.69579444768433
2026-05-12,11,Staten Island,Tompkinsville,outdoor_daytrip,outdoor_daytrip,42,24.0986301369863,76.19047619047619,2.107857142857143,7.008249706038711,92.20074041655897,75.71387038259627,49.6209226172893,0,0,0,0,66.09752987832114,27.60164955464219
2026-05-13,12,Bronx,Allerton,family_discovery,family_culture,42,18.832876712328765,87.5952380952381,1.6157142857142857,11.405749611815342,94.39773517946682,81.82005159502044,38.34355703748019,0,0,0,0,71.32911605408269,21.451353232397572
2026-05-13,12,Bronx,Belmont,family_discovery,family_culture,24,12.339726027397258,77.125,1.5733333333333333,13.149410161990199,77.47436534148913,86.12524777482301,44.427278863096184,0,0,0,0,69.66329589959278,26.231322419913987
2026-05-13,12,Bronx,Claremont Village,family_discovery,family_culture,28,13.783561643835615,87.46428571428571,1.0989285714285715,11.178962019614719,73.40594420399098,75.18480945422579,43.165371006279884,0,0,0,0,63.33581908801637,18.48200812919982
2026-05-13,12,Bronx,Clason Point,family_discovery,family_culture,21,13.306849315068494,112.76190476190476,1.3738095238095238,4.124628769987129,85.36701817829523,74.69894458179357,44.687925591845854,0,0,0,0,58.911616359615124,28.093709766436632
2026-05-13,12,Bronx,Concourse,family_discovery,family_culture,50,21.923287671232874,86.18,1.472,10.041906143154868,93.40325340669254,84.21941633063334,51.736148007083514,0,0,0,0,72.43463423882935,21.95060162600513
2026-05-13,12,Bronx,Concourse Village,family_discovery,family_culture,32,13.986301369863014,73.78125,1.05,10.979462548958775,83.0401104621678,81.46574083026336,51.077444039809,0,0,0,0,69.29700382197167,19.267012182153717
2026-05-13,12,Bronx,Fordham,family_discovery,family_culture,63,24.77808219178082,69.44444444444444,1.1468253968253967,16.17342787907222,96.70543939006141,85.24561085616212,54.64035247165551,0,0,0,0,82.04088130092529,28.831440597856854
2026-05-13,12,Bronx,Highbridge,family_discovery,family_culture,27,11.72876712328767,71.11111111111111,1.801111111111111,7.0320065025815826,81.05790426747936,93.0403861972048,41.08579448306883,0,0,0,0,63.985510757899476,26.22000486091993
2026-05-13,12,Bronx,Kingsbridge,family_discovery,family_culture,70,30.29041095890411,77.92857142857143,1.256857142857143,11.027808257202903,71.80096535898154,81.46453637068771,50.351931936598945,0,0,0,0,65.2783918586045,29.061520388916165
2026-05-13,12,Bronx,Longwood,family_discovery,family_culture,62,26.197260273972603,91.91935483870968,1.4243548387096774,13.487576945960015,91.34371860471309,86.15270407673685,46.29882554264272,0,0,0,0,75.32007861797551,28.84254463240456
2026-05-13,12,Bronx,Mott Haven,family_discovery,family_culture,60,24.15342465753425,88.91666666666667,2.1428333333333334,11.57349486380846,100.0,99.9347133857853,40.227622083273374,0,0,0,0,77.4993356735723,31.207042149104115
2026-05-13,12,Bronx,Mount Hope,family_discovery,family_culture,20,8.528767123287672,77.5,1.122,8.144333407105888,78.63226429401692,83.09624975208803,36.46437364719023,0,0,0,0,61.61383394164394,24.238689444837526
2026-05-13,12,Bronx,Norwood,family_discovery,family_culture,31,13.104109589041094,75.54838709677419,0.8883870967741935,8.246464472048041,70.26101926431126,74.79523271755937,44.75031277549359,0,0,0,0,58.808546431179586,14.541178613918273
2026-05-13,12,Bronx,Parkchester,family_discovery,family_culture,39,15.005479452054793,69.07692307692308,1.267948717948718,10.878571278001823,82.1854694228916,76.69691397435108,51.69498010325021,0,0,0,0,68.0415072110346,23.336566682402342
2026-05-13,12,Bronx,Pelham Gardens,family_discovery,family_culture,28,11.227397260273973,93.60714285714286,2.205357142857143,13.65661841007951,93.77024123184322,82.79547578049288,43.05453285115143,0,0,0,0,75.06035917007337,30.809312981885025
2026-05-13,12,Bronx,Port Morris,family_discovery,family_culture,46,19.17808219178082,79.8913043478261,1.5099999999999998,12.780578265330115,85.06679165561252,87.13633058662103,46.40034057120756,0,0,0,0,72.45643414269274,29.300771261374813
2026-05-13,12,Bronx,Throgs Neck,family_discovery,family_culture,24,11.55890410958904,91.04166666666667,2.13125,8.550235431720182,98.1820086936626,83.47684722581303,45.053697357378056,0,0,0,0,70.75760624907036,25.06739037164349
2026-05-13,12,Bronx,University Heights,family_discovery,family_culture,21,7.783561643835616,69.57142857142857,1.1095238095238096,7.30955806672033,73.97146862942436,71.91214730206922,37.28844250251173,0,0,0,0,56.867079564615125,22.658656623499713
2026-05-13,12,Bronx,Wakefield,family_discovery,family_culture,50,27.08219178082192,85.58,1.874,10.989553016468355,90.33937255648581,79.89333410790026,47.99748003721357,0,0,0,0,70.93388449437823,36.37499979612003
2026-05-13,12,Bronx,Williamsbridge,family_discovery,family_culture,40,24.5972602739726,96.75,1.809,8.161235730892408,83.17008577170347,89.35743982623434,42.55912610694749,0,0,0,0,65.6943878703481,36.622904581964704
2026-05-13,12,Brooklyn,Bay Ridge,local_creatives,local_creative_food,138,53.8986301369863,98.29710144927536,1.296304347826087,9.68448590301466,95.38884692614215,91.64661353113816,57.324922069368206,0,0,1,0,75.28601092301935,25.008346698798217
2026-05-13,12,Brooklyn,Bedford-Stuyvesant,local_creatives,local_creative_food,3694,1176.8438356164384,100.1710882512182,1.3139523551705468,12.853416327327261,100.0,71.70415408065631,84.41887995522184,0,0,1,0,82.29137721633471,28.928986886380663
2026-05-13,12,Brooklyn,Bensonhurst,local_creatives,local_creative_food,75,27.706849315068492,75.78666666666666,1.2878666666666667,12.488467134947006,85.36027687873171,81.69183151854146,47.21082367176957,0,0,1,0,71.26721186430206,21.499472613481103
2026-05-13,12,Brooklyn,Boerum Hill,local_creatives,local_creative_food,174,35.797260273972604,163.6551724137931,0.8496551724137931,9.805102718581084,81.09092514105866,83.93172349048477,63.81694627183889,0,0,1,0,70.18793615006162,33.85493257905374
2026-05-13,12,Brooklyn,Borough Park,local_creatives,local_creative_food,136,62.717808219178075,63.06617647058823,1.0553676470588236,10.949957424922687,93.45760709570062,76.34925267050552,52.5800430725517,0,0,1,0,72.18346841326002,24.380142839094585
2026-05-13,12,Brooklyn,Brighton Beach,local_creatives,local_creative_food,74,34.863013698630134,93.17567567567568,1.3636486486486485,7.0056957053143964,88.03901535665122,76.7454018902744,46.04030747480845,0,0,1,0,64.12791687948749,33.46565376543941
2026-05-13,12,Brooklyn,Brooklyn Heights,local_creatives,local_creative_food,149,26.008219178082193,181.21476510067114,0.7284563758389261,8.65609571723655,72.72148658253514,90.17440921040203,52.181260196709154,0,0,1,0,64.74377383185524,27.545471788334595
2026-05-13,12,Brooklyn,Brownsville,local_creatives,local_creative_food,61,20.276712328767125,76.45901639344262,1.5006557377049181,8.166514163304877,85.65058216061753,85.74768856216009,49.51708698822226,0,0,1,0,67.2388015704237,30.1790058147283
2026-05-13,12,Brooklyn,Bushwick,local_creatives,local_creative_food,2458,642.7753424657534,83.12978030919447,1.070272579332791,10.775647153176678,100.0,88.95406374173108,86.06986693421312,0,0,1,0,83.47434507665969,34.97946915275262
2026-05-13,12,Brooklyn,Canarsie,local_creatives,local_creative_food,147,90.16164383561645,104.36734693877551,1.9713605442176871,7.386762629422175,100.0,83.32642447947292,58.3204470544742,0,0,1,0,72.56282759356715,39.302737893880256
2026-05-13,12,Brooklyn,Carroll Gardens,local_creatives,local_creative_food,231,44.75890410958905,167.93506493506493,0.9212554112554112,6.430415917716711,97.54267762126531,82.810848657268,60.29070905900838,0,0,1,0,70.79826860784402,24.773101989171817
2026-05-13,12,Brooklyn,Clinton Hill,local_creatives,local_creative_food,565,144.7095890410959,143.84070796460176,0.8191327433628318,6.832317718691675,90.18626013592728,85.66699414148606,74.75224848943903,0,0,1,0,72.18943672212416,27.626914524795886
2026-05-13,12,Brooklyn,Cobble Hill,local_creatives,local_creative_food,97,16.654794520547945,187.94845360824743,1.0928865979381444,4.518650396988955,76.24642332763462,99.40519187645006,46.894563372946685,0,0,1,0,61.59451221078766,30.714083362123578
2026-05-13,12,Brooklyn,Columbia St,local_creatives,local_creative_food,41,7.493150684931507,140.58536585365854,0.8614634146341463,7.664783156456011,76.49375365109469,87.99070096314296,40.358248778226816,0,0,1,0,62.02358267172711,26.491740635944744
2026-05-13,12,Brooklyn,Crown Heights,local_creatives,local_creative_food,1559,408.6712328767123,107.771007055805,1.0005644644002567,11.189320895171027,100.0,80.8481788221907,83.8068510502606,0,0,1,0,81.91765709345404,39.728054991685994
2026-05-13,12,Brooklyn,Cypress Hills,local_creatives,local_creative_food,133,61.328767123287676,87.23308270676692,1.8807518796992482,10.671785155941965,100.0,78.09626841931077,62.13694235696504,0,0,1,0,76.38637360018262,35.01110895181321
2026-05-13,12,Brooklyn,DUMBO,local_creatives,local_creative_food,36,11.290410958904111,196.30555555555554,0.9180555555555555,7.328544818294077,79.0018149561028,83.0479623891467,39.085492508690635,0,0,1,0,61.238007237071045,21.635451534790224
2026-05-13,12,Brooklyn,Downtown Brooklyn,local_creatives,local_creative_food,83,8.978082191780821,150.34939759036143,0.6544578313253012,10.365723865271294,77.91508180099493,82.44041513387424,49.51731015389534,0,0,1,0,66.61897851949125,19.122675262672534
2026-05-13,12,Brooklyn,East Flatbush,local_creatives,local_creative_food,499,247.37808219178083,89.40080160320642,1.4447695390781565,11.349585237537454,95.5000798200226,100.0,65.29413990393846,0,0,1,0,80.67083746471742,31.2297031401425
2026-05-13,12,Brooklyn,East New York,local_creatives,local_creative_food,218,111.4109589041096,85.42660550458716,1.7491743119266054,9.735644738557648,100.0,72.42795768652373,65.20533476029294,0,0,1,0,74.6962144125604,34.516241098130834
2026-05-13,12,Brooklyn,Flatbush,local_creatives,local_creative_food,618,158.75342465753425,87.96763754045307,0.8927184466019418,11.83400576168637,99.98497307923043,92.71566976432042,71.0491201480809,0,0,1,0,82.54020576231888,30.14789202884461
2026-05-13,12,Brooklyn,Flatlands,local_creatives,local_creative_food,82,43.85205479452055,107.2439024390244,1.295731707317073,6.3397449196196405,88.11483391859906,76.63711946368836,54.024035766327316,0,0,1,0,64.89710406703736,19.514114938391252
2026-05-13,12,Brooklyn,Fort Greene,local_creatives,local_creative_food,486,119.68493150684932,146.1378600823045,0.8318106995884773,12.012180716797689,80.21528816526641,84.1753117406764,65.78835473565312,0,0,1,0,73.08331004910626,24.631950213813443
2026-05-13,12,Brooklyn,Fort Hamilton,local_creatives,local_creative_food,55,22.753424657534246,93.81818181818181,0.6907272727272727,13.886830256362906,80.21087953272426,92.18265998770806,57.46707374662151,0,0,1,0,75.36229240377304,16.47262957958006
2026-05-13,12,Brooklyn,Gowanus,local_creatives,local_creative_food,245,81.04383561643834,150.57551020408164,1.183918367346939,14.747429156102179,82.98418084675728,88.95783756270295,62.57463296499138,0,0,1,0,77.78524384703165,25.162994735752704
2026-05-13,12,Brooklyn,Gravesend,local_creatives,local_creative_food,68,24.254794520547946,79.01470588235294,0.9002941176470588,12.536174668261106,86.49811956995813,90.31118197951608,53.9663980969545,0,0,1,0,74.80007620010585,22.651309810945015
2026-05-13,12,Brooklyn,Greenpoint,local_creatives,local_creative_food,1112,241.15616438356165,135.3435251798561,0.7051708633093525,12.317166464249755,94.85704238164577,87.31988160303156,78.94932700592277,0,0,1,0,81.85026463567908,33.031658496177585
2026-05-13,12,Brooklyn,Kensington,local_creatives,local_creative_food,175,40.24931506849315,92.88571428571429,0.8313142857142857,6.9319804836239305,84.10389843697342,71.91826293557902,62.641164025762905,0,0,1,0,65.013225449739,31.200119557729174
2026-05-13,12,Brooklyn,Midwood,local_creatives,local_creative_food,109,29.21095890410959,80.33944954128441,0.6944954128440367,9.814788045132579,81.14684010201647,89.04092860571683,49.03343156506565,0,0,1,0,68.284751126278,19.760207225893716
2026-05-13,12,Brooklyn,Park Slope,local_creatives,local_creative_food,500,121.06301369863014,163.676,0.8629,11.911289148182126,73.61346459191464,75.17456694174395,75.35288680328892,0,0,1,0,70.75931479140436,32.41344490416642
2026-05-13,12,Brooklyn,Prospect Heights,local_creatives,local_creative_food,350,73.78630136986301,140.2057142857143,0.9610571428571428,10.93579556842525,95.7806543035176,84.70986876171543,64.96865564096204,0,0,1,0,77.1286783472982,26.82518237897417
2026-05-13,12,Brooklyn,Prospect-Lefferts Gardens,local_creatives,local_creative_food,530,136.82739726027398,98.98113207547169,1.1356037735849056,11.289531707305231,91.44218693583419,93.09690163980223,77.55909582918626,0,0,1,0,80.2478795554712,36.53984475418663
2026-05-13,12,Brooklyn,Red Hook,local_creatives,local_creative_food,79,20.82191780821918,143.45569620253164,1.1774683544303797,9.979728095805344,79.89584389484591,93.20482417234503,56.61386852243058,0,0,1,0,70.40194402190787,26.395615711667144
2026-05-13,12,Brooklyn,Sheepshead Bay,local_creatives,local_creative_food,162,71.06849315068493,89.79629629629629,1.3670987654320987,9.415919787637137,94.74645618239933,74.30681040904824,63.38000123157698,0,0,1,0,72.46852172651123,34.65615771924059
2026-05-13,12,Brooklyn,South Slope,local_creatives,local_creative_food,284,65.17260273972603,146.72535211267606,1.0623591549295774,15.07761385976988,95.07255772909552,71.93286248937474,66.66172314620195,0,0,1,0,79.84132965701113,36.85272994543739
2026-05-13,12,Brooklyn,Sunset Park,local_creatives,local_creative_food,387,111.94794520547946,101.5142118863049,1.0257105943152454,8.82847102389429,91.60457195464392,94.29722970075153,71.1175837449038,0,0,1,0,76.1801516531243,38.91747851880834
2026-05-13,12,Brooklyn,Vinegar Hill,local_creatives,local_creative_food,34,7.408219178082192,187.1764705882353,0.6344117647058823,9.167826541928529,67.39587422936262,92.7820383730251,42.21461804031858,0,0,1,0,62.04767044035632,16.70898046264107
2026-05-13,12,Brooklyn,Williamsburg,local_creatives,local_creative_food,3904,796.8794520547946,138.57633196721312,0.8893698770491804,10.835883637851058,100.0,87.9031786305457,91.25837721717153,0,0,1,0,84.37716571685726,33.87400927432226
2026-05-13,12,Brooklyn,Windsor Terrace,local_creatives,local_creative_food,157,35.221917808219175,138.9936305732484,0.9860509554140128,13.037510047704858,100.0,88.51929167772704,55.96204412743005,0,0,1,0,80.19315472066249,20.457083842658616
2026-05-13,12,Manhattan,Battery Park City,culture_seekers,culture_food_nightlife,67,17.243835616438357,201.47761194029852,0.3629850746268657,9.406296376707116,71.73006527889403,78.71223296420666,52.91125800847757,0,0,0,0,63.188091513033655,24.409235988417404
2026-05-13,12,Manhattan,Chelsea,culture_seekers,culture_food_nightlife,1084,334.35068493150686,212.74169741697418,0.9466420664206643,14.117917293423085,95.42105989391067,73.32279532901683,83.2534879653807,0,0,0,0,82.3600242385271,31.52645557072728
2026-05-13,12,Manhattan,Chinatown,culture_seekers,culture_food_nightlife,365,88.95616438356164,153.78630136986303,1.2034520547945204,6.683748935994112,98.4785103003667,91.19452836021144,58.42006638087363,0,0,0,0,72.745083723338,27.084435008988898
2026-05-13,12,Manhattan,Civic Center,culture_seekers,culture_food_nightlife,51,9.536986301369863,177.07843137254903,0.45627450980392154,9.723864971730714,77.31413448936789,78.86306220935035,42.232625859337105,0,0,0,0,63.43391589967965,20.14085372769514
2026-05-13,12,Manhattan,East Harlem,culture_seekers,culture_food_nightlife,1113,301.7698630136986,120.56064690026955,1.41848158131177,9.829194066714603,100.0,74.09690964654699,72.73207970743948,0,0,0,0,76.65229045419055,39.027191910906794
2026-05-13,12,Manhattan,East Village,culture_seekers,culture_food_nightlife,1835,371.22739726027396,171.37057220708448,0.9044904632152588,11.631299775793035,100.0,78.72829087897219,79.45767993070496,0,0,0,0,81.17631888167672,38.54467910173407
2026-05-13,12,Manhattan,Financial District,culture_seekers,culture_food_nightlife,738,388.8794520547945,215.74525745257452,1.01789972899729,7.192603090013824,100.0,93.55307254620278,77.88803934559812,0,0,0,0,78.27897624087745,28.324509663342305
2026-05-13,12,Manhattan,Flatiron District,culture_seekers,culture_food_nightlife,74,23.756164383561643,258.1621621621622,0.9237837837837838,7.958690408186602,80.35658766159337,72.62871747169253,45.010617026812405,0,0,0,0,61.601035591491915,25.1893114712356
2026-05-13,12,Manhattan,Gramercy,culture_seekers,culture_food_nightlife,329,81.53972602739726,188.5744680851064,0.8689969604863221,12.623372785560393,82.53120760588016,88.39801036874431,69.00904711310395,0,0,0,0,76.1465501403782,33.1030519434116
2026-05-13,12,Manhattan,Greenwich Village,culture_seekers,culture_food_nightlife,379,83.60547945205478,206.08707124010553,0.7267810026385224,12.422841104668803,93.89405752509133,86.8056556137854,72.38125771327265,0,0,0,0,80.22885418002957,21.120900790646626
2026-05-13,12,Manhattan,Harlem,culture_seekers,culture_food_nightlife,2644,768.4630136986301,111.38880484114978,1.1155673222390317,10.695638857222717,100.0,81.03903531086146,87.6993836198985,0,0,0,0,82.1172323576804,38.733504055507275
2026-05-13,12,Manhattan,Hell's Kitchen,culture_seekers,culture_food_nightlife,1935,729.5863013698631,191.21136950904392,1.4470904392764858,11.98064269267787,100.0,77.10319424758272,87.50415770715364,0,0,0,0,82.89727375679462,39.502250761076546
2026-05-13,12,Manhattan,Inwood,culture_seekers,culture_food_nightlife,252,68.03835616438356,88.89682539682539,0.7640873015873016,8.453465354001478,84.72103513208802,69.04263746468483,64.94198785593746,0,0,0,0,67.0161190528571,24.451189532406186
2026-05-13,12,Manhattan,Kips Bay,culture_seekers,culture_food_nightlife,462,154.3150684931507,184.37878787878788,0.7714935064935065,9.563832624111656,98.76083372439334,73.73980193000682,73.06511529350546,0,0,0,0,75.8820660283797,36.072508591818874
2026-05-13,12,Manhattan,Little Italy,culture_seekers,culture_food_nightlife,119,33.26301369863014,173.28571428571428,1.045294117647059,13.69316975929172,85.7154580125541,73.9164857709571,52.63917697870059,0,0,0,0,72.42800505344013,23.611797159299073
2026-05-13,12,Manhattan,Lower East Side,culture_seekers,culture_food_nightlife,904,238.84109589041097,159.02433628318585,1.015475663716814,9.28249816521523,92.06841679975292,80.37852724257377,75.86242612175658,0,0,0,0,75.07525925929863,33.67070924480152
2026-05-13,12,Manhattan,Midtown,culture_seekers,culture_food_nightlife,1493,633.8794520547946,252.11319490957803,0.8256865371734762,7.905509451343927,92.26617013324068,81.71165822376386,80.00097051754179,0,0,0,0,74.51757210907527,39.05946134374595
2026-05-13,12,Manhattan,Morningside Heights,culture_seekers,culture_food_nightlife,345,39.81369863013699,111.6376811594203,0.724231884057971,11.580616481809644,77.31816964398996,86.33448577903783,69.80060386649544,0,0,0,0,72.7641479067652,25.433648122577644
2026-05-13,12,Manhattan,Murray Hill,culture_seekers,culture_food_nightlife,476,224.47123287671232,207.75420168067228,0.6385504201680672,7.9665083139769965,98.04804327309799,74.42996357769366,73.15073724365881,0,0,0,0,73.79109070232603,27.043108563743054
2026-05-13,12,Manhattan,NoHo,culture_seekers,culture_food_nightlife,77,21.44109589041096,276.24675324675326,0.6242857142857143,11.502026372574425,87.75708949484206,87.482145863472,46.975722532032194,0,0,0,0,71.9840879680136,24.502052461995124
2026-05-13,12,Manhattan,Nolita,culture_seekers,culture_food_nightlife,249,46.66575342465754,193.71485943775102,0.8834939759036144,9.4222513748897,88.51955027783978,72.6443660222174,60.5600233514132,0,0,0,0,69.40053469058216,26.47221831398351
2026-05-13,12,Manhattan,Roosevelt Island,culture_seekers,culture_food_nightlife,76,15.07123287671233,96.32894736842105,0.9136842105263158,11.92021677145218,71.39925817344268,86.96733383034903,50.81653289028997,0,0,0,0,67.44678466914796,27.72707607922293
2026-05-13,12,Manhattan,SoHo,culture_seekers,culture_food_nightlife,336,95.05479452054794,228.13988095238096,0.9313690476190476,10.12008892793873,83.09842849231713,83.59547135001773,63.71580636885636,0,0,0,0,71.19681667600923,32.76387627485275
2026-05-13,12,Manhattan,Stuyvesant Town,culture_seekers,culture_food_nightlife,36,6.6000000000000005,132.13888888888889,0.7183333333333333,11.001325518832749,73.93289698971908,87.72344303779178,43.47847145699684,0,0,0,0,65.86855374390034,13.270942355749135
2026-05-13,12,Manhattan,Theater District,culture_seekers,culture_food_nightlife,279,155.54246575342466,214.2293906810036,1.3325448028673834,12.020878948604093,88.0184847703514,74.18895365634806,69.0601305534068,0,0,0,0,74.48238519732908,32.737671333655875
2026-05-13,12,Manhattan,Tribeca,culture_seekers,culture_food_nightlife,155,50.80273972602739,292.4,0.5656129032258065,6.8654261438677215,76.69923198795108,75.75918243877315,62.553981257408154,0,0,0,0,63.08914661485379,25.491660183081144
2026-05-13,12,Manhattan,Two Bridges,culture_seekers,culture_food_nightlife,72,17.01095890410959,127.06944444444444,1.9962499999999999,8.947887884986816,100.0,72.13954539889708,45.92355036557755,0,0,0,0,69.79747900912844,32.475829546318344
2026-05-13,12,Manhattan,Upper East Side,culture_seekers,culture_food_nightlife,1773,543.2301369863014,167.22109419063733,0.850253807106599,12.130576872864783,97.0562577487498,84.97314297205753,82.64227530563822,0,0,0,0,82.65599495868256,31.850688674757606
